state,year,12_17,18_25,26_plus,se_12_17,se_18_25,se_26_plus
South Dakota,2012,6.44,13.95,4.28,0.8010204081632653,1.415816326530612,0.6556122448979591
Tennessee,2012,5.92,14.7,3.81,0.7091836734693878,1.377551020408163,0.5816326530612246
Texas,2012,6.32,13.76,3.3,0.44897959183673464,0.7193877551020409,0.31887755102040816
Utah,2012,5.12,9.83,3.04,0.6683673469387754,1.165816326530612,0.548469387755102
Vermont,2012,13.36,33.18,9.34,1.3061224489795922,1.9005102040816324,1.0790816326530612
Virginia,2012,6.61,17.06,3.44,0.7500000000000001,1.479591836734694,0.5586734693877552
Washington,2012,9.45,23.44,8.11,0.9438775510204085,1.522959183673469,0.969387755102041
West Virginia,2012,6.63,17.55,3.29,0.7551020408163265,1.3188775510204087,0.5663265306122449
Wisconsin,2012,7.78,18.18,4.65,0.8749999999999999,1.5204081632653064,0.721938775510204
Wyoming,2012,6,13.06,4.36,0.7602040816326532,1.2704081632653061,0.7066326530612245
Alabama,2013,4.813220139999999,13.93095366,3.4086250899999997,0.6326483801020409,1.2969812117346935,0.58442292091836745
Alaska,2013,8.72882942,21.06171858,10.6027369,1.0621151760204082,1.5740529617346946,1.2361982448979592
Arizona,2013,8.250421450000001,18.53786938,5.97733524,0.9201229387755102,1.5895155969387755,0.884645099489796
Arkansas,2013,5.67914614,14.283625259999999,4.23375758,0.7445611250000002,1.361431788265306,0.7158777959183673
California,2013,7.802109979999999,21.64430876,6.7233814700000005,0.5218722627551019,0.9106591862244906,0.52765325255102
Colorado,2013,11.16330148,29.049819989999996,10.128042769999999,1.167195897959184,1.9280194515306126,1.1565601403061228
Connecticut,2013,8.565473299999999,24.4056725,6.549738639999999,0.9539671249999999,1.8556109719387766,0.8528035688775512
Delaware,2013,9.15229599,20.74746266,5.67549426,0.9798169056122451,1.6085653775510205,0.7713990714285718
Florida,2013,7.522113299999999,19.09383295,5.1205846600000005,0.5193496479591831,0.8194619285714282,0.43867786479591836
Georgia,2013,7.13932255,18.12646187,5.92867302,0.8348791045918368,1.4696164693877558,0.889565543367347
Hawaii,2013,9.55199941,18.83852456,6.9063999,1.0516056709183677,1.580260352040817,0.9474957704081631
Idaho,2013,5.61434122,14.053733500000002,4.02771097,0.6819677040816325,1.3107985382653065,0.6555462602040816
Illinois,2013,6.26199231,20.07399063,4.82369368,0.449596918367347,0.8208407117346934,0.42691300765306117
Indiana,2013,5.97086816,17.72785754,4.28198157,0.6927278367346938,1.4661390765306126,0.6644106785714288
Iowa,2013,6.24645775,16.309512270000003,4.11836502,0.7441236683673469,1.4777330255102046,0.6796127244897959
Kansas,2013,5.0890349,12.232629150000001,2.89596935,0.6443352499999999,1.2655239846938775,0.5360049285714286
Kentucky,2013,5.0748663700000005,16.55947269,3.5309958599999995,0.6364471556122451,1.3759304591836732,0.5608679668367347
Louisiana,2013,5.09400723,14.58446545,3.33282262,0.655788043367347,1.3783632244897952,0.5833881275510204
Maine,2013,9.260877169999999,24.71092011,7.95230718,0.9528453290816329,1.68186830867347,1.0115154158163264
Maryland,2013,7.504982259999999,19.98774814,4.72866185,0.8258091122448982,1.5747738852040816,0.6972862372448979
Massachusetts,2013,8.89999348,26.641008430000003,7.07135159,0.9598679056122452,1.8310715739795915,0.9259598469387752
Michigan,2013,9.12547293,22.150789330000002,7.63609761,0.5596981811224491,0.8711923545918375,0.5457591224489798
Minnesota,2013,6.6868104100000005,17.13953025,4.3746904,0.7769656887755101,1.5318626045918369,0.6944361658163267
Mississippi,2013,5.13005832,15.160024629999999,3.25617823,0.669155683673469,1.3094703239795917,0.5593739336734693
Missouri,2013,7.1043920499999995,20.15115903,4.88295486,0.7957949642857141,1.5711515459183676,0.7241001147959182
Montana,2013,8.6819477,23.04174558,8.437989980000001,0.8774079081632651,1.5680429464285714,1.0493086326530616
Nebraska,2013,6.24413593,15.07015125,3.67982308,0.7802846658163266,1.3425058418367348,0.5972174566326531
Nevada,2013,8.32904097,18.55819184,6.25260092,0.9089135076530612,1.61240068622449,0.9166240178571431
New Hampshire,2013,9.62030396,27.77493184,6.98512798,0.9542281734693875,1.6938348852040825,0.8573561530612243
New Jersey,2013,5.376911,15.47758477,3.64025724,0.7030325790816325,1.4220557142857146,0.6549936147959182
New Mexico,2013,9.21900672,19.3347484,7.22609907,0.9921781352040819,1.5178504872448981,0.9986607857142857
New York,2013,8.12486161,20.36554103,6.1955305,0.5126277857142857,0.843762012755102,0.49765738010204086
North Carolina,2013,6.6658409700000005,16.636396310000002,4.3586745,0.8082176403061224,1.4840533061224486,0.705015464285714
North Dakota,2013,5.19116107,14.0415441,3.25683192,0.7128691352040816,1.3589264234693876,0.5506062959183673
Ohio,2013,7.35606345,18.76206702,5.7912948,0.4751821862244899,0.7760335178571431,0.45305904846938755
Oklahoma,2013,5.1596148600000005,14.429164620000002,4.02625192,0.6571806071428572,1.394775469387755,0.7082278265306122
Oregon,2013,9.58625993,23.38676517,10.37169107,1.0521074974489797,1.6684295204081632,1.1923219719387752
Pennsylvania,2013,6.81492354,19.01357084,4.33710295,0.4821200535714284,0.8139977499999996,0.40439325765306144
Rhode Island,2013,12.95279356,29.790394,11.18362981,1.2571101147959185,1.8419692168367352,1.2309615535714284
South Carolina,2013,7.1096577199999995,18.75125614,4.81341091,0.7879619846938776,1.5704929897959188,0.7473243137755103
South Dakota,2013,5.13487433,12.681195310000001,3.6712572999999997,0.6969152576530613,1.2907785663265305,0.6171583367346941
Tennessee,2013,6.04316789,15.005626750000001,3.7692997800000003,0.7323944566326529,1.3044268673469388,0.6154147448979592
Texas,2013,5.83354217,13.879698500000002,3.6234762500000004,0.43436894132653076,0.7393555331632649,0.35839645153061217
Utah,2013,5.3531522,10.911077240000001,3.68336972,0.6852786913265303,1.2220903188775514,0.6370681147959185
Vermont,2013,11.34427503,28.739083129999997,8.881816200000001,1.1351488724489796,1.7683301530612237,1.071801836734694
Virginia,2013,6.05089964,17.02576527,4.48669327,0.7435732882653061,1.51751462755102,0.6968997040816326
Washington,2013,9.80746272,25.55542581,10.39218617,0.9841673392857142,1.6591944413265292,1.087433038265306
West Virginia,2013,5.22518173,14.87665681,3.56531141,0.6561548596938773,1.3449298494897963,0.5899505025510204
Wisconsin,2013,7.18432205,18.4624081,4.42410506,0.8348375994897957,1.5588293341836739,0.7169214897959184
Wyoming,2013,5.9534121,14.118149999999998,4.37351356,0.741536479591837,1.4402358469387755,0.7235691275510204
Alabama,2014,4.98,15.04,4.03,0.6352040816326531,1.3724489795918364,0.6301020408163266
Alaska,2014,9.19,21.3,10.42,0.9897959183673471,1.663265306122449,1.1020408163265303
Arizona,2014,8.3,20.04,6.9,0.9209183673469387,1.6581632653061225,0.8979591836734693
Arkansas,2014,6.22,16.21,5.15,0.7627551020408164,1.410714285714286,0.7015306122448981
California,2014,8.74,21.05,7.09,0.5790816326530611,0.9158163265306122,0.4668367346938776
Colorado,2014,12.56,31.24,12.45,1.2551020408163265,1.8852040816326523,1.2040816326530615
Connecticut,2014,7.91,22.41,6.34,0.9030612244897958,1.869897959183673,0.8392857142857143
Delaware,2014,8.22,21.11,6.09,0.8801020408163264,1.6326530612244894,0.7959183673469388
Florida,2014,7.51,20.32,5.7,0.5459183673469389,0.9158163265306132,0.44897959183673486
Georgia,2014,6.06,17.64,6.24,0.7142857142857145,1.4081632653061225,0.7780612244897961
Hawaii,2014,7.65,15.87,6.68,0.9209183673469389,1.5484693877551021,0.903061224489796
Idaho,2014,6.39,14.28,4.96,0.7653061224489799,1.285714285714286,0.6658163265306122
Illinois,2014,6.75,19.62,5.74,0.5331632653061225,1.0025510204081631,0.441326530612245
Indiana,2014,6.52,20.31,5.38,0.7551020408163265,1.6122448979591837,0.6989795918367347
Iowa,2014,5.17,14.01,3.4,0.7270408163265306,1.4183673469387752,0.5688775510204083
Kansas,2014,5.85,15.11,4.81,0.7040816326530612,1.3392857142857149,0.6760204081632653
Kentucky,2014,5.63,17.49,5.09,0.6760204081632651,1.5484693877551021,0.7295918367346939
Louisiana,2014,5.55,15.99,4.42,0.7117346938775511,1.3698979591836733,0.6479591836734695
Maine,2014,9.9,28.38,10.77,1.0612244897959184,1.8852040816326532,1.1632653061224492
Maryland,2014,8.05,23.42,6.2,0.903061224489796,1.7729591836734693,0.7857142857142857
Massachusetts,2014,8.88,28.74,9.08,0.9285714285714283,1.9081632653061236,1.0076530612244898
Michigan,2014,8.09,23.17,8.2,0.6045918367346937,1.0459183673469392,0.558673469387755
Minnesota,2014,6.75,19.74,5.32,0.7984693877551022,1.6045918367346936,0.7091836734693878
Mississippi,2014,5.6,16.39,3.95,0.6709183673469388,1.4642857142857144,0.5841836734693878
Missouri,2014,6.45,21.68,5.85,0.7551020408163265,1.7525510204081627,0.8061224489795918
Montana,2014,8.3,20.57,8.49,0.8826530612244896,1.5255102040816328,0.9923469387755104
Nebraska,2014,5.54,16.19,3.97,0.6913265306122449,1.4846938775510201,0.5765306122448979
Nevada,2014,7.97,18.01,6.13,0.8749999999999999,1.584183673469388,0.8622448979591835
New Hampshire,2014,9.83,30.09,8.78,0.9642857142857146,1.869897959183674,0.9693877551020406
New Jersey,2014,6.36,16.6,4.74,0.6964285714285715,1.346938775510204,0.6326530612244898
New Mexico,2014,7.98,19.32,8.06,0.8903061224489797,1.6352040816326532,1.022959183673469
New York,2014,7.75,19.57,6.7,0.5510204081632654,0.9489795918367344,0.4693877551020408
North Carolina,2014,6.51,16.19,5.15,0.7500000000000001,1.3724489795918364,0.7040816326530613
North Dakota,2014,5.6,14.05,3.95,0.7525510204081634,1.2984693877551021,0.5612244897959184
Ohio,2014,6.04,17.89,5.24,0.4974489795918368,0.9336734693877552,0.43877551020408156
Oklahoma,2014,5.52,15.76,4.61,0.6887755102040817,1.4107142857142856,0.7346938775510204
Oregon,2014,10.19,24.85,10.68,1.0102040816326527,1.7193877551020404,1.1147959183673473
Pennsylvania,2014,7,19.36,5.34,0.530612244897959,0.9668367346938773,0.4260204081632653
Rhode Island,2014,10.69,28.9,9.92,1.0790816326530615,2.0484693877551017,1.0459183673469388
South Carolina,2014,6.16,16.89,4.88,0.7142857142857143,1.4668367346938775,0.6913265306122449
South Dakota,2014,5.32,13.02,3.3,0.6964285714285713,1.329081632653061,0.5306122448979592
Tennessee,2014,5.7,14.72,4.01,0.6964285714285713,1.4566326530612248,0.5892857142857144
Texas,2014,6.12,15.06,4.21,0.469387755102041,0.8163265306122451,0.35969387755102034
Utah,2014,5.42,11.55,4.25,0.7193877551020409,1.2729591836734695,0.6301020408163266
Vermont,2014,11.4,30.6,10.42,1.1454081632653061,1.956632653061225,1.1096938775510203
Virginia,2014,5.89,17.85,5.12,0.6938775510204082,1.4821428571428572,0.6454081632653061
Washington,2014,10.06,24.47,11.21,1.0382653061224487,1.7499999999999998,1.0918367346938773
West Virginia,2014,5.6,16.99,4.75,0.701530612244898,1.614795918367347,0.6607142857142857
Wisconsin,2014,7.18,17.5,4.55,0.8239795918367349,1.5688775510204078,0.6836734693877552
Wyoming,2014,6.19,16,4.67,0.767857142857143,1.4795918367346936,0.6887755102040817
Alabama,2015,4.36375735,6.39453872,0.19784166,0.4560696989795919,0.705263987244898,0.0361400306122449
Alaska,2015,7.523586910000001,10.69252522,0.74182167,0.7388376071428572,1.1751565127551018,0.1497940841836735
Arizona,2015,6.0924923,8.35724996,0.34824324,0.5819851734693877,0.8672683392857142,0.05617829336734695
Arkansas,2015,5.37305889,7.08260584,0.25826813,0.5135193392857145,0.748434693877551,0.04251944642857143
California,2015,5.89027302,8.16883068,0.41825450000000003,0.33421159183673466,0.5464338801020404,0.05533354846938776
Colorado,2015,8.16244865,12.04986162,0.5311520200000001,0.7048044183673469,1.2510506352040818,0.103255931122449
Connecticut,2015,6.61267558,9.80388933,0.37260539,0.6179712551020408,1.0645596734693878,0.06290210969387754
Delaware,2015,5.29246767,7.733264330000001,0.28955184,0.5221761607142857,0.8504691607142856,0.047266864795918365
Florida,2015,5.5684568500000005,7.38668061,0.28048627,0.3270902653061224,0.5259882908163265,0.037768275510204084
Georgia,2015,5.17483155,7.58164766,0.27949173,0.4275485229591837,0.7025186530612244,0.04057467346938774
Hawaii,2015,6.31113338,6.988213259999999,0.5939347,0.6712958520408162,0.8736646377551021,0.14045633673469388
Idaho,2015,5.50171421,6.134070769999999,0.24640229,0.56212431377551,0.6976856607142858,0.04403854846938775
Illinois,2015,4.59187383,7.9711989999999995,0.28804404,0.32289960714285715,0.6229484770408162,0.039442864795918374
Indiana,2015,5.9716488,8.97237981,0.32770319,0.5507726122448979,0.9235182525510205,0.052302971938775526
Iowa,2015,4.31034355,7.9049765999999995,0.2072594,0.46711273724489794,0.8138473341836737,0.040491568877551024
Kansas,2015,5.00977393,7.27916849,0.25666653,0.4875603290816327,0.7813787857142857,0.04205497193877551
Kentucky,2015,4.62087908,6.47704819,0.23437185,0.4524456658163265,0.7054362448979592,0.04087798724489796
Louisiana,2015,4.460071790000001,7.80331965,0.24030084000000002,0.4593000408163264,0.834385806122449,0.04050964030612244
Maine,2015,7.44928557,10.30718588,0.41594818,0.6564314897959185,1.1367884948979592,0.08542022448979592
Maryland,2015,6.12178278,9.86265696,0.3779689,0.5432824132653059,1.0798496020408166,0.06209329336734694
Massachusetts,2015,6.8200078799999995,10.16403072,0.42955643,0.6109961377551021,1.0943765178571423,0.07139564030612246
Michigan,2015,5.78848296,8.17158311,0.34770793,0.37806524999999963,0.6471813188775509,0.04850844132653061
Minnesota,2015,4.38827386,8.35686749,0.29148594,0.4348976938775512,0.9052212193877555,0.04919282653061224
Mississippi,2015,4.40659884,5.9162626199999995,0.18344094,0.43966857653061214,0.6408527755102043,0.03594816836734693
Missouri,2015,5.61990234,9.061276710000001,0.28219062,0.533362994897959,0.9222419158163265,0.04697094897959184
Montana,2015,6.19359402,8.67231995,0.37892058,0.5810506530612246,0.9203980331632652,0.06606349489795917
Nebraska,2015,3.5086036199999997,7.12743305,0.2202542,0.40549445408163265,0.8160691556122451,0.044214625000000014
Nevada,2015,6.27598741,9.850629230000001,0.38526171,0.6334941709183675,1.0461679872448975,0.06451749999999999
New Hampshire,2015,6.82306656,10.88145626,0.46713813000000004,0.5980966326530613,1.1666600306122448,0.08821164285714285
New Jersey,2015,4.98559692,7.82943359,0.29685622,0.4213751785714284,0.7098856224489796,0.04703580102040816
New Mexico,2015,6.71110997,6.898148430000001,0.35644099,0.6556932499999999,0.7830130178571425,0.06577126530612246
New York,2015,5.43057262,8.62674544,0.35536042,0.34346439030612225,0.6357116913265309,0.04559404846938775
North Carolina,2015,5.35142451,7.814682250000001,0.2653116,0.4311434132653059,0.7282568163265306,0.040159543367346937
North Dakota,2015,4.9115433,6.67535828,0.25710154,0.49296000255102074,0.7111605331632656,0.04732639030612244
Ohio,2015,4.90077329,7.9207217100000005,0.27073419,0.36124776785714285,0.6347986352040818,0.03900223469387754
Oklahoma,2015,5.62057316,6.02575725,0.27372568999999997,0.5737445739795918,0.6679954617346937,0.04821218877551021
Oregon,2015,6.84610912,9.73582575,0.4512245,0.624239647959184,0.9639821836734691,0.08479334183673469
Pennsylvania,2015,4.73979423,7.653374309999999,0.29223357,0.3434933112244897,0.6203686581632654,0.042698487244897956
Rhode Island,2015,6.7135169800000005,10.31794402,0.39384548,0.6639782831632656,1.1452789336734694,0.06467097448979593
South Carolina,2015,5.82494076,8.058018370000001,0.26457021,0.533517079081633,0.8589772780612244,0.042537433673469384
South Dakota,2015,4.44935196,7.17053019,0.2394938,0.4535016709183674,0.7584995510204082,0.04384175765306122
Tennessee,2015,4.46080426,6.71468709,0.22307374000000002,0.45381186479591845,0.7218176250000001,0.04000980612244898
Texas,2015,4.86891,6.0786739899999995,0.23434685000000002,0.3173603622448979,0.4856452346938778,0.03509519897959184
Utah,2015,3.0535329399999998,4.93330511,0.17773454,0.3712869948979592,0.615976793367347,0.043826612244897964
Vermont,2015,6.96921788,13.02087864,0.44787827,0.6260077500000001,1.4881683469387752,0.09296232908163266
Virginia,2015,5.0292771,8.09981825,0.29293033,0.4162834948979594,0.7388113035714285,0.04248679591836734
Washington,2015,5.95748917,9.00008627,0.41140020000000005,0.5756862525510202,0.8910037346938774,0.06637647448979593
West Virginia,2015,5.65675403,7.96587143,0.23194403,0.5260115178571431,0.8658665994897963,0.03986660459183674
Wisconsin,2015,6.046317930000001,8.24441879,0.31377786,0.5801186173469389,0.8486309489795919,0.052763859693877556
Wyoming,2015,5.33231167,7.224561810000001,0.26248310999999996,0.5289787397959186,0.8066884591836735,0.04492079081632653
Alabama,2016,5.203704479536142,14.250229863525815,3.766351179708748,0.6688318470393039,1.314680856718099,0.5302219450520544
Alaska,2016,10.426303490195737,27.652805729720782,14.65101116215058,1.1565462857749391,1.8508368660346406,1.2352744901226798
Arizona,2016,6.7498476325350225,17.806783677751245,5.738361774867464,0.8072626131973936,1.5564502812222014,0.6835153476088531
Arkansas,2016,5.589695516439984,15.488357958705508,5.742927606228024,0.7139279726949012,1.4178511429951786,0.6972051365679885
California,2016,7.332654829571775,23.091918578272317,8.696409770699917,0.5238026098420516,0.9754561551451719,0.44069323660393234
Colorado,2016,9.07759069258936,32.19519477360113,14.0048589260099,1.0272107113137632,2.133891917638266,1.135188633208968
Connecticut,2016,7.950610416571373,26.942464421871083,6.662268123940973,0.968279159427119,2.0959398191074885,0.8035795184188866
Delaware,2016,7.354111367608196,23.28839772182135,6.8347408808166685,0.8741951969419419,1.754047455312203,0.7569231573747537
Florida,2016,7.03062796811738,19.81524067753268,5.999813906231685,0.545045866640923,0.938944878723862,0.42463059756800825
Georgia,2016,6.400156552815048,18.11895994094591,5.446926325059106,0.670252271925065,1.324209836089028,0.575516314562999
Hawaii,2016,6.634829722413898,18.65752737402627,6.8144115310754385,0.81795649933474,1.5906967853801945,0.76207901167233
Idaho,2016,5.773408879730005,14.698973310743755,5.785880752792625,0.7264008545209647,1.4518636034766492,0.7098868950944115
Illinois,2016,6.714074496667141,20.874396014735044,5.909728618677552,0.5655167481731422,1.1960297582154096,0.49625235713507004
Indiana,2016,7.2283184847629105,19.599060690460032,7.029606417112186,0.8213781565870434,1.6316802454308266,0.7782260237458017
Iowa,2016,5.3776073905159505,13.245253168400975,4.089699358688241,0.6995660072277982,1.4020706198768396,0.5625403243036033
Kansas,2016,6.153386340610406,15.73465991840462,5.414833151488619,0.7318261375805264,1.4852140900314388,0.6450535864135125
Kentucky,2016,6.134061978220095,15.789421077658474,5.687807565164868,0.7405144150842258,1.479054823570403,0.6514324898480912
Louisiana,2016,5.697194904927136,17.45535849492628,5.145714905921784,0.702385707612268,1.5290664269411358,0.6202863488352709
Maine,2016,9.697418907872969,30.847855989688274,12.999174841050923,1.033622899934104,2.0821613672573593,1.1415074158264313
Maryland,2016,7.775361205236426,27.344495210634857,7.828386846935426,0.8623099509766918,1.9453168372885183,0.7876370179260085
Massachusetts,2016,8.683593272751716,27.576984721208476,9.451692414874078,0.9922712458087434,2.0107948933280446,0.8964573184665988
Michigan,2016,7.978945324012475,22.06899675255931,8.893146891950002,0.6345867231828832,1.1205800723351977,0.5893128805758571
Minnesota,2016,5.881066049309168,17.423698274637335,5.881885559928389,0.7314574475525415,1.6289808324920887,0.7007688510020866
Mississippi,2016,4.945488060996825,14.455938854192151,4.227198719936792,0.6875119231875093,1.4398366488199739,0.5903880384198
Missouri,2016,6.23319828043889,18.419160969738808,6.648471495584463,0.749934565032037,1.6131601137807188,0.7321782796935804
Montana,2016,8.429789553889231,23.886436928768358,10.483045955790358,0.9064544321360687,1.7129056655220813,0.9753471509921702
Nebraska,2016,5.735922306766684,17.347935665687288,5.578578062277241,0.695875228301057,1.5986162743236323,0.715981123461722
Nevada,2016,8.64971342083662,18.25264813325921,6.706508641079431,0.9952461712459235,1.717402115560512,0.7886338585122957
New Hampshire,2016,8.056702979384337,28.296077434443497,9.929860294482348,0.8951742140795969,2.0342444969398414,0.9391746937635054
New Jersey,2016,5.723504172833394,20.554098184981388,4.828042892357738,0.6782545715830092,1.5585634592694484,0.5472685729665427
New Mexico,2016,9.455388519441504,22.85033009821249,8.55163145549737,1.0496927704695045,1.867509686004198,0.8789396513669129
New York,2016,7.278659324487415,23.38266701130607,7.652124672030523,0.6032643281974401,1.0751983983229727,0.48295762465093683
North Carolina,2016,5.804606626161594,19.921571855421032,5.978754563545278,0.6681481818834758,1.339689080191812,0.5954904051584704
North Dakota,2016,5.630717190868067,13.92149694776773,3.797760820982949,0.7644148356736061,1.3939429913444532,0.5554628501107798
Ohio,2016,6.410153514923526,20.792741723768003,7.354058934834039,0.5740782544234129,1.1714207803960726,0.5141392979187924
Oklahoma,2016,5.203647252894363,14.01509731698656,4.6841001560538755,0.7162267219367643,1.4615630281277476,0.6299392845042764
Oregon,2016,9.772828816154691,30.595519742789218,14.070598609187938,1.077137833167054,1.9287473426415762,1.0744920410669123
Pennsylvania,2016,6.245222942066407,20.043485793235803,6.553955719812972,0.5284372539790052,1.1393588411613869,0.4880129770319135
Rhode Island,2016,10.504518283746277,31.99834952732222,12.654046689091118,1.1709747124786838,2.178581771463586,1.1156704063873064
South Carolina,2016,6.404241222409526,19.660410730444937,4.806707850316759,0.7916298932029502,1.7174974833738965,0.6231698231683487
South Dakota,2016,6.718676802364406,17.08745848703977,6.064371559611879,0.8114909011405975,1.5629032559791114,0.7278067370016004
Tennessee,2016,6.156270715689175,18.33626222933833,6.3169493126078144,0.7500149113538982,1.5626675924304485,0.7262390049109637
Texas,2016,5.9352027613628096,14.584744279865419,4.326022279208542,0.5288058608505034,0.9012076034499982,0.3673902726248446
Utah,2016,4.320729053617168,12.074940675369533,3.8593279620309895,0.6193977159962641,1.3790811735411157,0.5628420090784584
Vermont,2016,9.443359079450772,38.162260933505095,14.000227168457421,1.079781735677377,2.5641581336956345,1.2112326305912227
Virginia,2016,5.345564442769466,17.93778613082289,5.219259823660877,0.6243591950506088,1.3531188622787824,0.526257792265981
Washington,2016,7.9306971504208,23.29767766291549,10.691417636111716,0.8985687161371596,1.779195011481689,1.0241236249319245
West Virginia,2016,5.937930014332133,16.564376002208295,5.392819820606749,0.7120052784241379,1.5747254836201783,0.6865309239461649
Wisconsin,2016,6.961765618626689,17.26251774999252,5.795733950968965,0.8450475644529659,1.5582534085864042,0.7182354394279256
Wyoming,2016,5.807668131152162,15.000799327984819,4.87564690030305,0.7498704932845505,1.5345649145043403,0.677037447673116
Alabama,2017,5.2578537922804776,16.475754128187603,4.863873073451999,0.6388065547221038,1.5539206124747436,0.6540060790787771
Alaska,2017,8.83674821704715,26.268917805178244,14.96774997957518,0.9529556996606537,1.9247147634749673,1.2630767376395036
Arizona,2017,6.311034854614064,19.089204287186224,6.846876708362215,0.757353809387119,1.6811701058384647,0.8367603827996307
Arkansas,2017,5.812388154615637,15.955071783804154,7.209348194775628,0.6925491469308549,1.505385574180735,0.8098539517850273
California,2017,6.932323421772588,24.068320714142818,9.69967711359992,0.49349212771870127,1.0190033641899667,0.4717720967886069
Colorado,2017,9.018055226222385,31.739382560203005,14.805819113131397,0.9739222076863799,2.1504293323546837,1.1972312824717144
Connecticut,2017,7.912160045299677,30.35271793930424,7.691442894655895,0.9295267336453792,2.158100229944727,0.9302607425597074
Delaware,2017,7.451354620390751,23.72591751836741,8.168754817270006,0.8591008151269202,1.8683577924346502,0.8728642766558438
Florida,2017,7.476683150688975,22.38705617919537,6.881129996138329,0.546071202982238,1.1190073555928384,0.48185707543159184
Georgia,2017,5.385058834725399,18.377854726749515,4.951060546869318,0.591491717987781,1.2956339981326361,0.5545316610339781
Hawaii,2017,6.54358287548486,17.445979320042245,7.058179466302972,0.840769403978622,1.6369015306013048,0.8632592126681017
Idaho,2017,6.342314826503339,16.069310349721384,6.395636788641661,0.7718401771513989,1.5097615894747798,0.7507374025959044
Illinois,2017,6.8853043288092595,23.506266295742083,6.663008631073433,0.6110325080433938,1.2630638635486287,0.55739013333773
Indiana,2017,6.506345246054113,20.696551335452824,7.64606298499158,0.7560642625463213,1.6999849378278795,0.8153783801538075
Iowa,2017,5.110999004565772,17.29091621581091,4.931931453412604,0.6394955670067374,1.5034954486610965,0.6351758449059066
Kansas,2017,5.158346096224491,16.0419719526969,5.122371695858317,0.6752546823062364,1.532170405553491,0.7283380777999849
Kentucky,2017,6.007715894072392,17.383770489213973,6.412548078315964,0.7233983674178769,1.5526431690989468,0.7612165227576201
Louisiana,2017,5.667903959970345,18.803644770669436,5.987678062152843,0.6826316608616912,1.5848118898241568,0.7426703719307922
Maine,2017,9.892469603798334,34.37823479943072,13.89445489132708,1.0580730875971611,2.2257658122392803,1.186522236184813
Maryland,2017,7.127088149580634,26.24099333829209,8.709920918520545,0.778699482895441,1.864886147588024,0.8577398781772101
Massachusetts,2017,8.907077136264334,30.27152926867308,10.941051207595077,0.942362217905072,2.0191714897011916,1.0210092094554506
Michigan,2017,7.725416221743023,24.237223253160046,9.948107887761665,0.641356833688029,1.2234544377011107,0.6602005307698269
Minnesota,2017,5.812617961418839,19.11652524872202,6.129194026194973,0.6822250765076955,1.6566777160887816,0.7308760381279926
Mississippi,2017,5.045737606826826,15.79007973587862,5.671377005197827,0.6545982425604174,1.5397908214043823,0.7150880878710166
Missouri,2017,5.801969346160905,18.566105969251627,7.078421739237878,0.718462811037882,1.677899534258504,0.788075225138909
Montana,2017,8.803730432920963,25.13241583324708,11.524562149166766,0.9085855578992872,1.8310746560819817,1.0523355468856936
Nebraska,2017,5.9965326494480955,18.756427461566677,5.956868297774343,0.7442541269670702,1.702325020546512,0.7250017748268942
Nevada,2017,8.819017195416178,25.864329701246007,10.10888014994708,0.9628214771070753,1.9108383171576588,1.0132857969918447
New Hampshire,2017,8.637309659218054,28.925890268497355,10.860263733750292,0.9205900295607993,1.9131296449229849,1.0117736220381737
New Jersey,2017,5.155557193340118,22.33576488526382,5.119611608164744,0.627884713327507,1.668478094577069,0.6002915685255219
New Mexico,2017,9.741938913637348,24.387410238860323,10.185632459688044,1.0484739603299658,1.9064906394373682,1.0101992452620268
New York,2017,6.749092200428408,23.346915466351597,7.501459295352385,0.5231262167982152,1.1008613220369736,0.49280686829851705
North Carolina,2017,6.042781721249224,19.04237079997996,6.395402197646548,0.6249654940775703,1.4021168093214547,0.6115870243259464
North Dakota,2017,4.9853414305086865,14.497258608620006,4.9333981302177135,0.6575322787005876,1.5302126976736203,0.6858206058025155
Ohio,2017,6.332678821367945,21.273145787500734,6.82557722268554,0.5407859411031286,1.206328250556673,0.5318714090787576
Oklahoma,2017,5.376908283103312,16.802397040435945,5.391199979459762,0.715850375632118,1.596141256303321,0.7196837013292164
Oregon,2017,10.345740446210433,33.151787290231034,18.074237849069508,1.073921875236551,2.0097286819032187,1.245023126073402
Pennsylvania,2017,5.59477608479164,21.37846519000439,6.4769677229662275,0.5040001272683019,1.170450380541472,0.5331480495404561
Rhode Island,2017,9.485241403012957,31.862187509833912,13.505164166048484,0.9943003300271261,2.0369073195638094,1.1926472257849814
South Carolina,2017,5.471009913464861,18.382181477515616,4.96927372860297,0.7006134318033095,1.588087186519784,0.6868568382384111
South Dakota,2017,5.943999144176185,18.250413176239483,5.3957625489617245,0.7108404806835752,1.6385531105087379,0.7144396668258135
Tennessee,2017,5.7455141187732846,19.488123808906447,6.439589864050981,0.6785546729112509,1.768012029648287,0.763680992832074
Texas,2017,4.855078828273969,14.62673153783403,4.585482704069329,0.42785374120999525,0.9134750897142223,0.3795860271887058
Utah,2017,4.707645925172102,14.714502579985542,4.6348833832231,0.6308986577020801,1.5164778694472714,0.6637338452340287
Vermont,2017,10.748200117005698,38.80398871367063,15.90946495442343,1.1361787241822552,2.424273936248504,1.2845310713962845
Virginia,2017,5.483254614873704,18.469142045979968,5.28280517935298,0.6078108991365854,1.3143634247723288,0.5652468113946942
